2,搭建医疗行业信息共享平台，HealthVerity完成2500万美元C轮融资 ,动脉网（微信号：vcbeat）获悉，2019年4月3日，美国医疗信息化公司HealthVerity宣布完成2500万美元的C轮融资。本轮融资由Foresite Capital领投，Greycroft Partners和Flare Capital Partners跟投。Blank Rome LLP在此次交易中担任HealthVerity的法律顾问。自2014年成立以来，HealthVerity已累计筹集了超过4220万美元的资金，此前分别在2016年、2017年完成了A轮和B轮融资。此轮资金将用于完善公司的技术平台，为上市做准备。 融资历史（来源：crunchbase、动脉网）Healthverity总部位于美国宾夕法尼亚州，旨在提高医疗数据的透明度和易得性。该公司利用人工智能技术收集、分析、传输大量医疗数据，同时注重数据的隐私保护。Healthverity与100多家医院、药企、医疗器械公司、医疗保险公司达成合作，整合医疗行业上下游信息链，简化数据提取和分析过程。 Marketplace示意图（来源：Healthverity官网）Healthverity主要有三个业务方向：1. HealthVerity Marketplace：业界领先的云信息平台，用于收集和传播大量的医疗行业数据；2. HealthVerity Census：解决跨企业整合患者身份的问题，为患者数据分配唯一ID。多个企业间可以同步操作换着数据，诊断准确性显著提高，每月运营费用下降30%。3. HealthVerity Consent：利用区块链技术来聚合和管理客户的数据使用权限。 Consent示意图（来源：Healthverity官网）“医疗记录的广泛数字化为患者护理提供了方便。”Foresite Capital首席执行官兼常务董事Jim Tananbaum说，“通过技术整合数据，HealthVerity显著提高了患者和医疗机构之间的沟通效率。我们很高兴能够帮助HealthVerity成长。”作为交易的一部分，Jim Tananbaum将加入HealthVerity的董事会。HealthVerity的联合创始人兼首席执行官Andrew Kress说：“HealthVerity已成为行业领导者，可以根据不断变化的监管环境有效地管理数据。这种优势正是投资人看好公司未来发展的重要原因。”>>>>关于Foresite CapitalForesite Capital是一家早期风险投资公司，专注于医疗保健和生命科学领域，在旧金山和纽约设有办事处。该公司已发行了4只基金，累计投资57个项目，目前管理规模约20亿美元。Foresite Capital拥有独特的投资模式，基于严格的科学理论和数据分析，团队的技术专家、临床医生、投资分析师共同做投资决策。 >>>>关于Greycroft PartnersGreycroft Partners是美国的一家商业银行，成立于2008年，为各行各业的客户提供金融咨询和投资管理服务。参考链接：https://healthverity.com/https://www.businesswire.com/news/home/20190403005862/en/HealthVerity-Announces-25-Million-Series-Funding（编译：杨绍波）
2,英特尔领投“AI+医疗”，病理学领导者Reveal Biosciences完成A轮融资,动脉网（公众号：vcbeat）从外媒获悉，美国当地时间4月2日，总部位于加利福尼亚州圣地亚哥的Reveal Biosciences宣布完成A轮融资，融资金额未披露。本轮融资由英特尔风险投资领投，GNI Group和PP Capital参投。此外，英特尔投资主管Ranjeet Alexis将加入Reveal Biosciences董事会。 据悉，Reveal Biosciences将利用此次融资扩展其ImageDx在线分析平台，并推出更多的基于AI的决策支持工具。ImageDx这项尖端技术以客观数据为依据，让临床医生为患者带来更好的护理，并为其找到疗效更佳的疗法。 Reveal Biosciences是一家计算机病理学公司，由Casey Laris和Claire Weston在2012年8月联合创立。该公司致力于以数据驱动的病理学来描述和检测疾病，从而改善全球医疗行业。凭借稳固的医学基础和专业的计算机知识，Reveal Biosciences在数字病理学方面一直处于翘楚地位。 该公司的专有技术平台ImageDx为病理学家和研究人员提供了一系列有价值的定量数据，帮助其改善和促进对患者的护理。迄今为止，Reveal Biosciences应用ImageDx技术开发的综合数据实验室加速了三百多家领先的生物制药公司和学术机构的研究。这个先进的实验室使用户公司能够大规模地获得高性能的病理学人工智能算法。 “ImageDx在临床试验、医疗病理学研究中都有广泛的应用。”Reveal Biosciences创始人兼首席执行官Claire Weston博士说，“迄今为止，ImageDx技术已为三百多家医疗机构提供信息服务。我们特定的数据集成方式，能够大规模且快速生成病理学AI算法。通过这次融资，我们很高兴能够扩大我们研究人员、病理学家和技术人员的生态系统，共同引领AI医疗找到新范式。” 英特尔公司人工智能产品部副总裁Naveen Rao说道：“人工智能是加速医疗行业发展的一项技术，目前已经显示出影响医疗研究、使患者受益的巨大潜力。” 关于英特尔投资（Intel Capital） 英特尔投资是英特尔公司旗下的一个投资部门，是世界上最强大的风险投资机构之一，成立于1991年，位于美国的圣克拉拉。该部门主要投资创新型初创公司，关注人工智能、自研技术、数据中心、云、5G和新一代计算等各种颠覆性技术。该部门目前已在全球1554家公司中投资124亿美元，参与了670家投资组合公司的合并或收购。（编译：王婵）
2,Medical Informatics Corp完成1190万美元A轮融资，致力于提供实时患者监测和预测分析平台,动脉网获悉，医疗监控和分析公司Medical Informatics Corp（MIC）于4月2日宣布完成1190万美元A轮融资。本轮融资由Data Collective Venture Capital（DCVC）领投，英特尔投资和德克萨斯医疗中心（TMC）参投。此次融资完成后，DCVC的Scott Barclay和英特尔投资的Eric King将加入MIC董事会。该公司打算利用这笔资金加速推出其患者监测和预测分析平台。 MIC于2010年创立，是一家总部位于德克萨斯州休斯顿的医疗软件公司，致力于提供跨医院连续护理的实时患者监测和预测分析。在联合创始人兼首席执行官Emma Fauss的带领下，MIC建立了一个Sickbay数据收集平台。SickbayTM平台能够存档、聚合和转换跨不同设备的短期高分辨率波形数据，以支持随时随地的远程监控。MIC应用机器学习来开发预测算法，为未来基于人工智能的数据收集解决方案打下基础。这些解决方案可以预测患者的风险和病情恶化，并支持数据驱动的医疗技术和以患者为中心的护理服务。 Sickbay软件平台具有基于Web的应用程序，可将数据转换为可操作的信息，来帮助护理团队做出更好、更快的决策以挽救患者生命。该平台能从连接患者的不同生物医学设备上连续捕获和处理高保真度、近乎实时的波形数据，并将转化结果传递到床边仪器、中央站和护理团队，为医疗团队提供临床背景。它可以在几乎实时的情况下，特别是在重症监护（ICUs）等最复杂的重症监护环境中，加快护理和降低患者风险。该平台具有的API（应用程序编程接口）和开发工具功能，可以使医生、研究人员和护理团队的其他成员根据准确、实时的患者数据加速创建自己的算法和分析内容。 此外，该平台于2015年6月2日获得了FDA 510（k）许可，被归类为为临床使用而开发的II类医疗器械。 >>>>关于Data Collective Venture Capital（DCVC）Data Collective是加利福尼亚州旧金山的一家风险投资公司，拥有一支由经验丰富的风险资本家、技术企业家和执业工程师组成的独特团队，主要在种子期和早期构建大数据、深度计算和IT基础设施公司中进行投资。 >>>>关于英特尔投资英特尔投资是英特尔的战略投资机构，主要投资全球范围内的创新技术初创公司。它也为企业、移动、消费者互联网、数字媒体和半导体制造业提供硬件、软件和商业服务。 >>>>关于德克萨斯医疗中心（TMC）德克萨斯医疗中心（TMC）是世界上最大的医疗中心。自1945年成立以来，TMC一直是患者护理、研究、教育和预防的先驱。迄今为止，TMC拥有21家著名医院、13家支持组织、8所学术研究机构、6个护理项目、3个公共卫生组织、3所医学院、2所大学、2所药房和1所牙科学校。 （编译：李成平）
2,DynamiCare Health完成410万美元种子轮融资，推动成瘾治疗数字平台商业化,动脉网（公众号：vcbeat）获悉，当地时间4月2日，总部位于美国马萨诸塞州的DynamiCare Health，宣布完成410万美元种子轮融资。本轮融资由Hyperplane Venture Capital领投，美国前众议员Patrick J. Kennedy 和一些个人投资者跟投。 2016年，哈佛大学MBA技术主管Eric Gastfriend与其父亲联合创立了DynamiCare Health。值得一提的是，他的父亲是成瘾精神病学国际专家David R. Gastfriend。DynamiCare Health是基于应急管理（CM）理念设计的的数字平台，适用于解决药物使用成瘾问题，通过创建问责制度和奖励制度，帮助用户改变对药物、酒精和烟草的使用频率。应急管理是一种基于激励机制来改善成瘾行为的有效方法。 用户可以在任何时间、任何地点通过数字平台配备的酒精测定仪和唾液药物进行测试，并通过自拍视频进行验证。平台还可以使用GPS定位用户是否按照健康指导行动。基于用户的行为，平台会给与用户相应的奖励。平台奖励资金来源于家人或朋友对用户的捐款。用户只能通过保持健康生活方式和完成治疗任务来获得奖励。DynamiCare Health的激励驱动方法在100多个随机对照实验中证明有效，已在全美7个成瘾治疗项目中应用。此次融资资金将用于推动数字平台商业化，使用户可以通过手机使用数字平台，还将推进远程健康恢复指导服务，激励用户实现个人健康目标。数字平台应用示意图（来源：DynamiCare Health官网）Hyperplane Venture Capital创始人兼首席执行官Vivjan Myrto表示：“DynamiCare Health是一种适用各种复杂情况，同时使用便捷的平台，可以解决数百万美国人面临的成瘾问题。” “我们感谢投资者的支持，并期待与投资者合作，共同发展我们的平台，使我们将有效的康复工具直接提供给需要的人，并填补成瘾治疗领域的空白。”DynamiCare Health的联合创始人兼首席执行官Eric Gastfriend表示。 “DynamiCare Health促进了社区功能的创新和应用。对大多数人来说行为干预成本过于昂贵，以至于不能及时治疗成瘾问题。”前美国国会议员、DontDenyMe.org创始人Patrick J. Kennedy说，“DynamiCare的平台为付款人、雇主、家庭和个人提供了更加方便的选择。” 关于Hyperplane Venture CapitalHyperplane Venture Capital是一家位于美国马萨诸塞州专注于投资种子阶段的投资公司。Hyperplane的投资领域涵盖了金融技术、机器人、数字健康、工业自动化等。 参考链接：http://www.finsmes.com/2019/04/dynamicare-health-raises-4-1m-in-seed-funding.htmlhttps://www.dynamicarehealth.com/news/2019/4/2/dynamicare-health-raises-41-million-to-launch-digital-platform-for-addiction-recovery                                                                                                      （编译：刘娜）
2,Fusion Pharmaceuticals完成1.05亿美元B轮融资，扩大靶向α粒子疗法临床试验范围 ,动脉网（微信号：vcbeat）获悉，2018年4月2日，加拿大生物制药公司Fusion Pharmaceuticals宣布完成了1.05亿美元的B轮融资。本轮融资由Varian和OrbiMed领投，Perceptive Advisors、Pivotal bioVenture Partners和Rock Springs Capital跟投。自2014年成立以来，Fusion Pharmaceuticals已累计筹集超过1.5亿美元的资金，此前分别在2017年2月、2017年9月完成了A轮和A+轮融资。此轮融资资金将用于扩大靶向α粒子疗法的临床试验范围，并加速新的放射性药物和联合疗法的管线研发。融资历史（来源：crunchbase、动脉网）放射免疫疗法（RIT）是传统的癌症靶向放疗手段，它通过将放射性同位素结合到靶向特定肿瘤的单克隆抗体上，从而针对性地杀伤肿瘤细胞，并尽量少地伤及健康组织。虽然在治疗像NHL这种血液肿瘤方面取得了突破，但是基于β衰变的RIT在应对实体瘤上却几乎无能为力。这很可能是因为产生自由电子的β衰变所释放的能量通常会辐射到较远的距离（达数毫米），从而不能集中杀伤病灶处的肿瘤实体，反而会伤及周围的健康组织。相比之下，Fusion Pharmaceuticals研发的靶向α粒子疗法有着明显优势。α粒子（氦-4原子核）具有比自由电子大得多的冲击力，因此所造成的癌细胞DNA损伤也更难被修复。更重要的是，由于α粒子的穿透力相对较弱，因此其释放的能量只会辐射到周围70-100微米的范围，便可对肿瘤实体造成集中的杀伤效果。Fusion Pharmaceuticals搭建了一个Fast-Clear™技术平台（将靶向药和α粒子绑定在一起精准输送到肿瘤病灶处），公司正在用这种技术对30名癌症晚期患者开展临床1期试验。同时该公司正在尝试将此技术应用于不同类别的药物（抗体、小分子等）。Fast-Clear™示意图（来源：公司官网） “这笔融资反映了投资人对我们的公司人员和技术的强大支持。”Fusion Pharmaceuticals的首席执行官John Valliant博士说，“这项投资使我们能够围绕Fast-Clear™推进我们的临床试验过程，扩大我们的团队。”Varian的首席营销官Deepak Khuntia说：“我们被优秀的技术、广泛的患者适用性以及未来的应用前景所吸引。靶向α粒子疗法有可能根除最具抗性的癌症。”“Fusion Pharmaceuticals是靶向α粒子疗法的行业领导者。该公司在早期临床试验中拥有独特的优势，有望改善癌症患者的生活。”OrbiMed的合伙人Chau表示。>>>>关于VarianVarian是美国的一家医疗器械制造商，主要生产与X射线相关的医疗设备。该公司在全球拥有70多个办事处和6500名员工。 >>>>关于OrbiMedOrbiMed是一家专注于医疗保健行业的投资公司，成立于1989年，已从早期私营公司发展为大型跨国公司。公司团队由80多位科学家、医生、投资人和其他专业人士组成，目前管理着约130亿美元的资产。 参考链接：https://fusionpharma.com/fusion-pharmaceuticals-raises-105-million-in-oversubscribed-series-b-financing/https://www.businesswire.com/news/home/20190402005385/en/Fusion-Pharmaceuticals-Raises-105-Million-Oversubscribed-Series（编译：杨绍波）
2,Giblib完成250万美元种子轮融资，为医务人员提供在线学习平台,动脉网（公众号：vcbeat）获悉，当地时间4月3日，总部位于美国加利福利尼亚州的Giblib，宣布完成250万美元种子轮融资。本轮融资由Mayo Clinic领投，Venture Reality Fund、Wavemaker 360、USC Marshall Venture Fund和Michelson 20MM跟投。 自2015年成立以来Giblib已累计筹集超过350万美元的资金，此前在2016年4月完成天使轮融资。本轮资金将用于继续开发和丰富Giblib在线医学图书馆的内容。 Giblib是一家为世界各地的医疗行业从业者，包括医务人员、医疗科研人员、医学院学生等，提供医学专题讲座和手术视频的流媒体平台。用户通过付费方式，在平台观看医学讲座和手术视频。值得一提的是，这些4K和360度VR高保真视频都是由Giblib公司联合全球最顶尖医疗机构策划和制作的。该公司合作的顶尖机构包括Mayo Clinic、Cedars-Sinai Medical Center、Stanford Children's Hospital 等。 “作为一名退休的整形外科医生和外科手术设备发明者，我亲眼目睹了Giblib平台如何通过知识共享改变医学继续教育模式。”Michelson 20MM创始人Gary K. Michelson博士说，“我和我的团队很高兴能够支持Giblib，因为它与具有世界领先水平的医院紧密合作，通过VR技术，为全球医生和医学院学生输送优质的医学教育资源，提高了医学继续教育水平。” “Giblib定位于为每个医学相关从业人员提供最前沿医学知识和最佳学习氛围，打破医学继续教育传统模式。”Giblib首席执行官兼联合创始人Brian Conyer说，“我们很感谢投资者的持续支持，是他们帮助我们将Giblib的愿景变为了现实。”>>>>关于Mayo Clinic 关于Mayo ClinicMayo Clinic成立于1919年，总部位于美国亚利桑那州，是梅奥医学教育与研究基金会的子公司。该公司提供各种专业的医疗服务，包括糖尿病、内分泌学、胃肠病学、妇科学、癌症、神经病学、神经外科、整形外科、肺病学、风湿病学、肾脏病学、泌尿科学、心脏病学、心脏外科学等专业。该公司还通过学校提供医学教育服务和继续医学教育服务。>>>>关于Venture Reality FundVenture Reality Fund是一家位于美国加利福尼亚州的投资公司，Venture Reality Fund主要投资VR、AR和MR初创公司。 >>>>关于USC Marshall Venture Fund关USC Marshall Venture Fund于USC Marshall Venture FundUSC Marshall Venture Fund是南加州大学的风险基金，主要投资南加州大学学生、校友、教师和员工投资开设的公司。 参考链接：https://giblib.com/ http://www.finsmes.com/2019/04/giblib-raises-2-5m-in-seed-funding.htmlhttps://www.businesswire.com/news/home/20190403005142/en/GIBLIB-Raises-2.5-Million-Seed-Expand-World%E2%80%99s（编译：刘娜）
2,用植物配方拯救发际线，Nutrafol获3500万美元B轮融资,动脉网（微信号：vcbeat）获悉，2019年4月2日，美国保健品公司Nutrafol宣布完成3500万美元B轮融资。本轮融资由风投机构L Catterton领投，联合利华子公司Unilever Ventures跟投。该公司打算利用这笔资金：1. 扩大公司的个性化服务体系，主要研发新产品解决更年期、压力过大和肠道健康等造成的头发健康问题；2. Nutrafol将进一步与相关科学家共同研究，以证实公司产品的实际功效；3. 扩大营销范围，加强营销力度。Nutrafol由首席执行官Giorgos Tsetis创立于2016年，研发含天然植物配方的口服保健品，可以修复体内被破坏的荷尔蒙平衡，从根本上解决各种头发健康问题（如脱发、干枯等）。特别指出的是，该公司产品并未通过FDA评估，不属于药品。Nutrafol花费两年时间，在全面分析测试数千项头发矿物的基础上，又推出了新产品Core Solutions。短短两年，Nutrafol营业收入增长了3倍。该公司已成为美国公认的新一代头发健康明星公司，并获得了诸多荣誉，包括2018年Allure颁发的“最佳美容突破奖”。产品宣传图（来源：Nutrafol官网）Nutrafol不断改进和创新其产品，在现有配方基础上，最近推出了七款新的Targeted Boosters。这种产品由医疗级天然成分组成，旨在解决身体内部原因（如肝脏异常、缺乏维生素B和压力过大等）造成的头发损伤。“我们的愿景是让那些有头发健康问题的人，建立正确的理念。”Nutrafol联合创始人兼首席执行官Giorgos Tsetis说，“我们很感谢L Catterton和Unilever Ventures对我们的投资。接下来公司将在全球推广品牌，扩大市场份额。”Unilever Ventures 董事长说：“2017年我们参与了公司的A轮融资。Nutrafol的产品在改善消费者发质稀疏问题上表现出色，同时不会产生副作用。我们看好公司的未来发展，所以跟投了这次B轮融资。”>>>>关于L Catterton自1989年成立以来，L Catterton已在消费品行业的各个领域投资了200多家公司，管理规模达150亿美元，是全球规模最大、经验最丰富的以消费者为中心的股权投资集团。>>>>关于Unilever VenturesUnilever Ventures是联合利华的全资子公司，主要投资于个人护理、电子商务领域的早期创业公司。所投公司借助联合利华的全球生态系统，可以更容易实现快速增长。参考链接：https://nutrafol.com/http://www.finsmes.com/2019/04/nutrafol-raises-35m-in-series-b-financing.htmlhttps://www.prnewswire.com/news-releases/nutrafol-announces-35m-series-b-funding-led-by-l-cattertons-growth-fund-with-participation-from-returning-investor-unilever-ventures-300822818.html（编译：杨绍波）
2,协助心理医生管理精神疾病患者，Blueprint完成130万美元种子轮融资,动脉网（微信号：vcbeat）近日获悉，美国心理健康评估公司Blueprint完成了130万美元种子轮融资。投资方为风险投资机构Lightbank和Hyde Park Angels。Blueprint将利用这笔资金吸引更多医生客户，并扩大管理和销售团队。Blueprint成立于2016年，旨在帮助心理医生治疗抑郁症、焦虑症、创伤后应激障碍等精神类疾病患者。该公司搭建了一个网络平台。医生可在此平台上招募患者，管理患者。患者手机端安装的应用程序可以通过手机传感器，实时记录患者睡眠、运动量和服药情况等数据。 管理平台示意图（来源：Blueprint官网） 获得原始数据后，Blueprint会根据模型分析患者数据，得出评估报告。心理医生根据报告为患者制定个性化的医疗方案。所有数据都会静态加密和传输，托管在AWS平台上，保障患者隐私。医生每完成一次问诊，就可以从医保基金中获得15美元。Blueprint可以代表医生提交申请，这样而医生就不必花费额外的时间与保险公司打交道。“我们的平台可以简化医生、患者和医保基金间的沟通程序。医生不用像以前一样亲自收集这些数据，可以节约大量时间。” Blueprint的首席执行官兼创始人Danny Freed表示。“五年前上大学时，我最亲密的朋友之一患有双相情感障碍，后来他自杀了。这是我创立Blueprint的主要原因，我希望以更高效的方式帮助精神类疾病患者早日康复，重新享受生活。” Danny Freed补充道。Lightbank的管理合伙人Vic Pascucci说：“Blueprint已经建立了成熟的商业模式，我们非常高兴与他们合作。凭借便捷高效的数据收集和个性化的治疗方案，我们看到了一个光明的发展前景，不仅对于使用该平台的患者，对于Blueprint也是如此。”>>>>关于LightbankLightbank总部位于美国芝加哥，成立于2010年，投资种子轮和A轮的创业公司。投资领域涵盖金融科技、大消费、数字媒体和软件服务等。单个项目的投资金额在50万美元到500万美元之间。>>>>关于Hyde Park AngelsHyde Park Angels的投资理念注重以人为本，公司通过推动创业成长为企业家和投资人创造价值。Hyde Park Angels是美国中西部最早最大的投资机构之一，成立于2007年，目前拥有员工200多人，累计投资公司100多家。 参考链接：https://blueprint-health.com/https://www.businesswire.com/news/home/20190402005104/en/Mental-Health-Assessment-Platform-Blueprint-Raises-1.3Mhttps://www.mobihealthnews.com/content/blueprints-data-driven-approach-mental-health-care-draws-13m（编译：杨绍波）
2,AgomAb Therapeutics完成2100万欧元A轮融资，开发再生受损组织激动剂抗体,动脉网（微信号：vcbeat）获悉，近日，生物制药公司AgomAb Therapeutics宣布完成2100万欧元A轮融资，用于开发再生受损组织激动剂抗体。同时，该公司还获得了argenx SE旗下HGF模拟平台SIMPLE Antibodie的独家使用许可。本轮融资投资者有V-Bio Ventures、Advent France Biotechnology、Boehringer Ingelheim Venture Fund、Omnes Venture Capital和Pontifax。据悉，融资完成后，AM-Pharma首席执行官Tim Knotnerus博士、argenx联合创始人兼首席开发官Torsten Dreier博士都将加入AgomAb Therapeutics董事会。此外，致力于新型双特异性抗体研发的公司F-star的首席执行官John Haurum博士将成为AgomAb董事会主席。AgomAb Therapeutics是一家由argenx与意大利都灵大学合作创立的生物制药公司，总部位于比利时。该公司成立于2017年，致力于开发再生受损组织激动剂抗体。AgomAb拥有一支专注于肝细胞生长因子（HGF）生物学的专家团队，主要针对纤维化、炎症、自身免疫和退行性疾病研发抗体，并将产品应用于临床试验。肝细胞生长因子（HGF）是作为一种能刺激肝细胞增殖的物质而发现的，后来科学家们发现HGF还能作用于上皮细胞、造血细胞、血管内皮细胞等多种细胞，是一种可调节多种细胞生长、运动和形态发生的多功能因子。HGF通过旁分泌或自分泌机制，借助上皮间质的相互作用，在胚胎发生、创伤愈合、血管发生、组织器官再生、形态发生和致癌作用等方面发挥着重要作用。HGF的再生和抗纤维化潜力虽然早已被科学家们证实，但它在临床中的应用却一直是个挑战。HGF的半衰期很短，且因为对细胞外基质成分具有很高的亲合力，使得患者全身给药成为问题；此外，HGF制造复杂、价格昂贵，无法批量生产，蛋白质的不稳定性更是无法实现批量存储，因此AgomAb为了克服HGF的药理学限制，特地研发了一组针对MET受体的激动性单克隆抗体agomAbs。这些抗体以高亲和力结合MET，促进受体二聚化和活化，可达到代替HGF的分子作用。AgomAb创始人兼首席科学官Paolo Michieli是意大利都灵医科大学的实验室主任，他表示，agomAbs不仅保留了HGF原有的功能，还显示出优良的药物抗性，在多种难以治疗的临床病症中都具有良好的组织再生能力。刚加入董事会的Tim Knotnerus博士说：“Paolo和他团队拥有尖端的科学知识，Torsten Dreier拥有专业技术，我相信我们会开发出一流的治疗方法，为更多的患者提供创新治疗方案，争取将AgomAb打造成行业内的领军者。”>>>>关于V-Bio VenturesV-Bio Ventures是一家总部位于比利时的风险投资机构，成立于2015年，主要为生物制药领域的初创公司提供资金。>>>>关于Advent France BiotechnologyAdvent France Biotechnology是一家专门从事种子轮投资的风险投资机构。该机构成立于2016年，总部位于法国巴黎，主要为本土生命科学领域的公司提供资金。>>>>关于Boehringer Ingelheim Venture FundBoehringer Ingelheim Venture fund是一家专注于投资早期阶段的风险投资机构，致力于医学科学、生物技术、免疫调节技术等领域。>>>>关于Omnes Venture CapitalOmnes Venture Capital是一家总部位于法国的风险投资机构，致力于生命科学领域的创业公司提供资金。该机构管理资产达34亿欧元。>>>>关于PontifaxPontifax是一家总部位于以色列的风险投资机构，主要为生物制药领域提供资金。（编译：冯宇彤）
2,ten3T完成pre-A轮融资，开发可穿戴设备实时监测患者生命体征 ,动脉网（微信号：vcbeat）获悉，2019年4月1日，医疗器械公司ten3T宣布完成了pre-A轮融资，具体金额未透露。本轮融资由ITI Growth Opportunities Fund领投，pi Ventures和天使轮的私人投资者跟投。ten3T曾在2016年12月完成了天使轮融资。ten3T将利用这笔资金，拓展核心产品Cicer的应用场景，例如家庭、救护车监控和药物警戒研究等。Cicer是一种约手掌大小的贴片，可以实时监测患者心电图、呼吸、脉搏和体温，并将报告实时传输到医生的平板电脑和护士站。除此之外，Cicer还可以检测血氧饱和度和血压，将实时数据输入算法。当患者出现突发危机时，该设备可以识别患者生命体征并及时发送救生警报。这使得许多较小的疗养院可以在患者走动时，甚至在家中提供监护，而无需在ICU（重症监护病房）。Cicer示意图（来源：ten3T官网）ten3T是一家临床数据监测公司，利用其智能、医疗级可穿戴设备和人工智能分析专利平台进行健康监测。创始人兼首席执行官Rahul Shingrani毕业于孟买大学的生物医学专业，曾在西门子、飞利浦、强生等医疗公司工作。首席运行官Prasad Bhat是一位生物医学工程师，毕业于德克萨斯大学阿灵顿分校，他在开发和认证医疗设备方面拥有丰富经验，参与项目包括患者监护系统、脉搏血氧仪和ECG分析仪等。Cicer监测信息流（来源：ten3T官网）ITI Growth Opportunities Fund创始合伙人Mohit Gulati说：“Cicer将ICU后期护理变得更容易、更方便和更智能，具备很好的发展前景。”pi Ventures首席运行官Manish Singhal补充道：“ten3T结合了最好的物联网技术和人工智能算法，创造了世界一流的产品。这是一个新兴的产业，我们相信Cicer可以广泛应用于药物试验、ICU外、家庭监控、移动监控和救护车等方面。”关于ITI Growth Opportunities FundITI Growth Opportunities Fund是印度的一家风险投资机构，成立于2018年，主要投资领域包括健康技术、金融科技、零售、人工智能和机器等。由于成立不久，该机构目前只完成了3个投资项目。（编译：杨绍波）
